"Animal","Year","Population_size_1000s","Red_in_perc","Ym_org_in_perc","Ym_upd_in_perc","DE_org_in_perc","DE_upd_in_perc","GE_org_in_MJ_per_head_per_day","GE_upd_in_MJ_per_head_per_day","Ch4_emission_org_in_kt_CRT","Ch4_emission_org_in_kt","Ch4_emission_upd_in_kt_Ym","CH4_Ym_in_kt_diff","CH4_emis_upd_in_kt_Ym_DE","CH4_Ym_De_in_kt_diff","CH4_Ym_and_Ym_DE_in_kt_diff"
"Cattle",1990,101088.450771948,20,6.2296122790063,4.98368982320504,65.3167707714529,66.5626932272541,155.777263847172,151.671021658181,6288.64083424356,6455.51769171236,5164.41415336989,1291.10353834247,5028.25723831459,1427.26045339777,136.1569150553
"Dairy cattle",1990,19512.3505454128,20,6.53676278883145,5.22941023106516,66.6397611542452,67.9471137120115,199.547879004794,194.224987966754,1546.96093902158,1669.34894367322,1335.47915493858,333.869788734645,1299.85557396762,369.493369705609,35.6235809709638
"Non-dairy cattle",1990,81576.1002265352,20,6.1561443343354,4.92491546746832,65.0003220561359,66.231550923003,145.307682877107,141.492453359319,4741.67989522198,4786.16874803914,3828.93499843131,957.233749607827,3728.40166434698,1057.76708369216,100.533334084336
"Cattle",1991,101143.694941027,20,6.21096523844984,4.96877219075987,65.3877886024258,66.6299816501158,156.479319704843,152.374753783701,6296.64485018056,6466.74396777503,5173.39517422002,1293.348793555,5037.67549571384,1429.06847206119,135.719678506181
"Dairy cattle",1991,19411.0245340661,20,6.48859478784027,5.19087583027222,66.6401948292278,67.9379137867958,200.773366298765,195.456138577919,1531.83634605865,1658.5665732689,1326.85325861512,331.713314653779,1291.71323452595,366.853338742953,35.1400240891737
"Non-dairy cattle",1991,81732.6704069609,20,6.1450298668565,4.9160238934852,65.0903495505262,66.3193555238975,145.959746309448,142.143180374461,4764.80850412191,4808.17739450613,3846.5419156049,961.635478901225,3745.96226118789,1062.21513331823,100.579654417007
"Cattle",1992,103348.090791999,20,6.20525081934016,4.96420065547213,65.4094945080481,66.6505446719161,157.76754909266,153.636481775395,6487.8899704977,6652.70899016617,5322.16719213293,1330.54179803323,5182.80103695931,1469.90795320685,139.36615517362
"Dairy cattle",1992,19076.825883357,20,6.44420700799858,5.15536560639886,66.6298436064301,67.9186850080298,203.303974739647,197.954071138161,1510.75086168457,1639.26499115531,1311.41199292425,327.852998231063,1276.90244753557,362.362543619746,34.5095453886827
"Non-dairy cattle",1992,84271.2649086419,20,6.15115734382713,4.9209258750617,65.1332391641656,66.363470632931,147.459284889438,143.604130454216,4977.13910881313,5013.44399901085,4010.75519920868,1002.68879980217,3905.89858942375,1107.54540958711,104.856609784937
"Cattle",1993,104512.885166898,20,6.21274325645525,4.9701946051642,65.3906459822527,66.6331946335437,158.088326370047,153.943452336886,6586.5314305599,6746.61263357067,5397.29010685653,1349.32252671413,5255.78113599757,1490.83149757309,141.50897085896
"Dairy cattle",1993,18990.6367644308,20,6.41380335884158,5.13104268707326,66.6257129377613,67.9084736095296,203.979600752399,198.635940378387,1498.62131140788,1629.55716816461,1303.64573453169,325.911433632923,1269.49408393687,360.06308422774,34.1516505948177
"Non-dairy cattle",1993,85522.2484024669,20,6.16809686977153,4.93447749581722,65.1163932776063,66.3500126515606,147.897942712794,144.01926509498,5087.91011915202,5117.05546540605,4093.64437232484,1023.41109308121,3986.2870520607,1130.76841334535,107.357320264142
"Cattle",1994,106543.661997847,20,6.18558737552707,4.94846990042165,65.5629160718764,66.8000335469819,158.556696684988,154.436463062243,6705.50262826811,6867.42443663437,5493.9395493075,1373.48488732687,5351.17959194286,1516.24484469152,142.75995736464
"Dairy cattle",1994,18713.976504305,20,6.38492808591511,5.10794246873209,66.9240510155643,68.2010366327473,205.022188892918,199.714886719935,1474.79300944536,1606.7586687463,1285.40693499704,321.351733749261,1252.13227796546,354.626390780846,33.2746570315849
"Non-dairy cattle",1994,87829.6854935424,20,6.14311361110914,4.91449088888731,65.2728974157441,66.5015201379659,148.65623849077,144.788934988784,5230.70961882275,5260.66576788807,4208.53261431045,1052.13315357761,4099.0473139774,1161.61845391067,109.485300333055
"Cattle",1995,109041.908025086,20,6.17584754321448,4.94067803457158,65.6295844805073,66.8647539891502,158.880860827559,154.765736540311,6866.45314408403,7030.49090884521,5624.39272707617,1406.09818176904,5478.72197705347,1551.76893179174,145.670750022699
"Dairy cattle",1995,18680.6537635394,20,6.360590374151,5.0884722993208,66.9227226617768,68.194840736607,206.034516147186,200.720573392227,1470.75200892023,1605.67326626246,1284.53861300997,321.134653252492,1251.40841335355,354.264852908907,33.130199656415
"Non-dairy cattle",1995,90361.254261547,20,6.13765510234782,4.91012408187826,65.3622501364887,66.5897811569583,149.132643896422,145.265354955238,5395.7011351638,5424.81764258275,4339.8541140662,1084.96352851655,4227.31356369992,1197.50407888283,112.540550366284
"Cattle",1996,108147.990911336,20,6.17018133099826,4.93614506479861,65.681681082795,66.9157173489946,159.431256725896,155.311383898384,6828.01310499576,6989.42519218052,5591.54015374441,1397.8850384361,5447.05439060234,1542.37080157818,144.485763142077
"Dairy cattle",1996,18555.5217474709,20,6.33863142570585,5.07090514056468,66.9229835536451,68.1907098387863,206.470706991451,201.16340442868,1456.2338267961,1592.77639404889,1274.22111523911,318.555278809777,1241.46742785659,351.308966192294,32.7536873825165
"Non-dairy cattle",1996,89592.4691638649,20,6.13529358401594,4.90823486721275,65.4245945753239,66.6516532921271,149.688902814485,145.814958896867,5371.77927819966,5396.64879813163,4317.31903850531,1079.32975962633,4205.58696274575,1191.06183538589,111.732075759561
"Cattle",1997,105709.28014629,20,6.15627406826703,4.92501925461362,65.7835119138491,67.0147667275025,160.119792121542,156.001631145264,6686.56994728129,6846.04497787196,5476.83598229757,1369.20899557439,5335.97922373862,1510.06575413335,140.856758558954
"Dairy cattle",1997,18366.7448038228,20,6.32082061344984,5.05665649075987,66.921976496813,68.186140619503,208.438324506443,203.094931849553,1448.61776316089,1587.12424554684,1269.69939643747,317.424849109367,1237.15018818871,349.974057358123,32.5492082487563
"Non-dairy cattle",1997,87342.5353424668,20,6.12167254918044,4.89733803934435,65.544110934916,66.7684454447521,149.95917392871,146.098659670783,5237.9521841204,5258.92073232513,4207.1365858601,1051.78414646503,4098.8290355499,1160.09169677522,108.307550310197
"Cattle",1998,104264.808441053,20,6.14455170086042,4.91564136068834,65.8670676408868,67.0959779810589,160.655590256487,156.539933887154,6603.47367924195,6761.92611561993,5409.54089249594,1352.38522312399,5270.96200977186,1490.96410584807,138.578882724086
"Dairy cattle",1998,18137.4489423687,20,6.30226034585344,5.04180827668275,66.9215509819682,68.1820030511389,209.900095070272,204.53451983846,1434.85796630615,1573.66713095037,1258.93370476029,314.733426190073,1226.7521876319,346.914943318466,32.1815171283927
"Non-dairy cattle",1998,86127.3594986844,20,6.11134004183615,4.88907203346892,65.6450053615976,66.8672733699648,150.285253850599,146.432816273555,5168.6157129358,5188.25898466956,4150.60718773565,1037.65179693391,4044.20982213996,1144.04916252961,106.397365595693
"Cattle",1999,104257.101933663,20,6.10394088638448,4.88315270910758,65.9441935371493,67.1649817144262,162.05035942319,157.924626030635,6613.06502953084,6778.05941333843,5422.44753067075,1355.61188266769,5284.36360429805,1493.69580904039,138.083926372701
"Dairy cattle",1999,18072.0209694026,20,6.28270477574962,5.0261638205997,65.915271431758,67.1718123869079,217.504493264615,211.817144378035,1475.23942130491,1619.75490391206,1295.80392312965,323.950980782412,1261.92099552285,357.833908389206,33.8829276067934
"Non-dairy cattle",1999,86185.0809642603,20,6.06645615328411,4.85316492262729,65.9502581702536,67.1635494009104,150.422264880495,146.623984309686,5137.82560822593,5158.30450942637,4126.6436075411,1031.66090188527,4022.44260877519,1135.86190065118,104.200998765908
"Cattle",2000,102952.359145949,20,6.10759448582199,4.8860755886576,66.100473380663,67.3219922778274,162.402822470114,158.281279519954,6541.348263555,6711.27462177716,5369.01969742173,1342.25492435543,5232.73211081933,1478.54251095784,136.287586602404
"Dairy cattle",2000,18142.2024967036,20,6.27078310282253,5.01662648225802,65.9184714877048,67.1726281082693,219.855040677752,214.117293410952,1491.76409919687,1640.49878301367,1312.39902641094,328.099756602735,1278.14821322273,362.350569790946,34.2508131882107
"Non-dairy cattle",2000,84810.1566492453,20,6.07268592001159,4.85814873600927,66.1394063967932,67.3539435807955,150.112905580578,146.337093697863,5049.58416435813,5070.77583876349,4056.62067101079,1014.1551677527,3954.5838975966,1116.19194116689,102.036773414193
"Cattle",2001,102163.813848344,20,6.11682096078901,4.8934567686312,66.0560436945364,67.2794078866942,162.309078046068,158.181848806967,6497.00316143459,6662.47897234049,5329.9831778724,1332.4957944681,5194.43635084745,1468.04262149304,135.546827024945
"Dairy cattle",2001,17926.5809741059,20,6.23312559170227,4.98650047336182,65.9348781429328,67.1815032612733,221.693688840796,215.94412859977,1480.85902009824,1624.74186212298,1299.79348969839,324.948372424597,1266.08373003409,358.658132088891,33.7097596642948
"Non-dairy cattle",2001,84237.2328742385,20,6.092070095731,4.8736560765848,66.081829015326,67.3002430344722,149.671399935051,145.88942002431,5016.14414133635,5037.73711021751,4030.18968817401,1007.5474220435,3928.35262081336,1109.38448940415,101.83706736065
"Cattle",2002,102092.757209596,20,6.10730194878845,4.88584155903076,66.0935261630431,67.3149865528008,162.968343477122,158.834297582177,6505.37042609382,6674.34926666016,5339.47941332812,1334.86985333203,5204.01724830238,1470.33201835777,135.46216502574
"Dairy cattle",2002,17832.9470134924,20,6.21951933766818,4.97561547013454,65.931817323697,67.1757211912306,224.157832978635,218.356230612713,1485.19255651506,1630.65301159585,1304.52240927668,326.13060231917,1270.75905514585,359.893956450001,33.7633541308312
"Non-dairy cattle",2002,84259.8101961033,20,6.08355199320195,4.86684159456156,66.12775060714,67.3444610057804,150.018054109943,146.236933840153,5020.17786957876,5043.69625506431,4034.95700405145,1008.73925101286,3933.25819315654,1110.43806190777,101.698810894909
"Cattle",2003,101279.540370337,20,6.09217000965229,4.87373600772183,66.1645073675868,67.3829413695173,164.670526323127,160.510106086385,6511.03927219147,6674.10227223009,5339.28181778407,1334.82045444602,5204.36679048444,1469.73548174565,134.915027299629
"Dairy cattle",2003,17918.7594908953,20,6.20976560929247,4.96781248743398,65.9305254384641,67.1724785603226,224.622187965698,218.817227460434,1491.24956740905,1639.31909326925,1311.4552746154,327.863818653849,1277.56304810604,361.756045163211,33.892226509362
"Non-dairy cattle",2003,83360.780879442,20,6.06689232817055,4.85351386253644,66.2148027927128,67.4281812583469,151.783658005442,147.976738794408,5019.78970478242,5034.78317896084,4027.82654316868,1006.95663579217,3926.80374237841,1107.97943658244,101.022800790268
"Cattle",2004,99314.7946386389,20,6.09777372231153,4.87821897784922,66.2355009650105,67.4550557094728,164.443045025455,160.298763554399,6383.36108679988,6539.65419584168,5231.72335667335,1307.93083916834,5099.87077543114,1439.78342041055,131.85258124221
"Dairy cattle",2004,17642.3099397161,20,6.1952651694507,4.95621213556056,66.6282841743538,67.8673372082439,222.182615474878,216.555158863744,1447.94339822536,1592.77018624911,1274.21614899929,318.554037249823,1241.94271448069,350.82747176842,32.2734345185977
"Non-dairy cattle",2004,81672.4846989228,20,6.07671431248408,4.86137144998726,66.1506547264774,67.3659975889742,151.970553201434,148.146656687596,4935.41768857452,4946.88400959257,3957.50720767406,989.376801918514,3857.92806095044,1088.95594864213,99.5791467236118
"Cattle",2005,99986.237863469,20,6.09344813170701,4.87475850536561,66.2446643368426,67.463353963184,165.425924557227,161.260916651602,6459.55846100624,6618.04125147222,5294.43300117778,1323.60825029444,5161.13003801545,1456.91121345677,133.302963162328
"Dairy cattle",2005,17793.4431946766,20,6.18302889486947,4.94642311589558,66.6180008882528,67.8546066672267,224.686879262109,219.005432691203,1473.37747145681,1621.3123105544,1297.04984844352,324.262462110879,1264.25256433893,357.059746215469,32.7972841045901
"Non-dairy cattle",2005,82192.7946687924,20,6.07405530990201,4.85924424792161,66.1638428640264,67.3786539260068,152.596862892483,148.760140031278,4986.18098954943,4996.72894091782,3997.38315273426,999.345788183565,3896.87747367652,1099.8514672413,100.505679057738
"Cattle",2006,101341.021654928,20,6.06988683451968,4.85590946761574,66.383232098098,67.597209465002,166.554595439123,162.389916643124,6566.90448771353,6728.40449922836,5382.72359938269,1345.68089984567,5248.12301901892,1480.28148020944,134.600580363767
"Dairy cattle",2006,18077.6693365023,20,6.17035264708805,4.93628211767044,66.6107955198104,67.844866049228,226.559870854871,220.841430201786,1505.64604871539,1657.53652833912,1326.0292226713,331.507305667824,1292.55983824108,364.976690098043,33.4693844302187
"Non-dairy cattle",2006,83263.3523184256,20,6.04807426405905,4.83845941124724,66.3338248117439,67.5434396645557,153.526588552453,149.699253765529,5061.25843899814,5070.86797088924,4056.69437671139,1014.17359417785,3955.56318077785,1115.3047901114,101.131195933548
"Cattle",2007,100990.442357579,20,6.10697266288617,4.88557813030894,66.0516462496747,67.2730407822519,169.007099565819,164.710037781007,6673.87007375831,6841.63323608224,5473.3065888658,1368.32664721645,5334.13493540386,1507.49830067838,139.171653461935
"Dairy cattle",2007,18189.9240790303,20,6.15920269736417,4.92736215789134,65.1081694380682,66.340009977541,235.496235765883,229.327571074638,1570.84493181794,1730.48185024024,1384.38548019219,346.096370048048,1348.12243843715,382.359411803093,36.2630417550449
"Non-dairy cattle",2007,82800.5182785487,20,6.09549857574817,4.87639886059854,66.2589127249365,67.4780124400861,154.400520226656,150.514619090133,5103.02514194037,5111.151385842,4088.9211086736,1022.2302771684,3986.01249696671,1125.13888887529,102.90861170689
"Cattle",2008,99954.0161817038,20,6.11681038776273,4.89344831021018,66.0232733664355,67.2466354439881,169.972783931759,165.643525991508,6649.43340155368,6819.57819649174,5455.66255719339,1363.91563929835,5316.69882547665,1502.87937101509,138.963731716744
"Dairy cattle",2008,18422.4170494047,20,6.15293579493991,4.92234863595193,65.2074579107589,66.4380450697469,236.026369550866,229.866025543214,1591.6500194689,1754.7579356085,1403.8063484868,350.9515871217,1367.16667113524,387.591264473261,36.6396773515605
"Non-dairy cattle",2008,81531.5991322991,20,6.10864769594532,4.88691815675626,66.207610393058,67.4293399322471,155.047690902378,151.13217476955,5057.78338208478,5064.82026088324,4051.85620870659,1012.96405217665,3949.53215434141,1115.28810654183,102.324054365184
"Cattle",2009,99553.900095252,20,6.11607386059455,4.89285908847564,66.0215672625492,67.2447820346681,170.05430077951,165.72353369441,6619.81429478063,6794.06759495241,5435.25407596193,1358.81351899048,5296.82976881748,1497.23782613493,138.424307144448
"Dairy cattle",2009,18560.4843814227,20,6.14478641685998,4.91582913348798,65.2084961071029,66.4374533904749,236.874091192307,230.699739849176,1606.3865538871,1771.90875892677,1417.52700714142,354.381751785354,1380.57780034377,391.330958582995,36.9492067976414
"Non-dairy cattle",2009,80993.4157138293,20,6.10949407941829,4.88759526353463,66.207890982183,67.4297897980667,154.741850188358,150.833559628361,5013.42774089353,5022.15883602564,4017.72706882051,1004.43176720513,3916.2519684737,1105.90686755193,101.475100346806
"Cattle",2010,98781.7885555922,20,6.10543100509652,4.88434480407722,66.0781382392135,67.2992244402328,170.021200438929,165.704077308167,6556.86978348551,6727.97888860543,5382.38311088435,1345.59577772109,5245.71106150235,1482.26782710308,136.672049381995
"Dairy cattle",2010,18297.4462969609,20,6.12997512036377,4.90398009629102,65.1897990712969,66.4157940953697,238.842609608564,232.62846635312,1593.52309064916,1757.06851423495,1405.65481138796,351.413702846991,1369.08285975846,387.985654476494,36.5719516295032
"Non-dairy cattle",2010,80484.3422586313,20,6.09985110447976,4.87988088358381,66.2800947659402,67.5000649868362,154.375225047641,150.489373675852,4963.34669283635,4970.91037437048,3976.72829949639,994.182074874095,3876.62820174389,1094.28217262659,100.100097752492
"Cattle",2011,97379.0193057095,20,6.08796911424628,4.87037529139702,66.189130752612,67.4067245754612,170.786212319153,166.471312434807,6471.15471380478,6644.73894166749,5315.791153334,1328.9477883335,5181.48004478338,1463.25889688411,134.311108550616
"Dairy cattle",2011,18441.8621811029,20,6.12610957048768,4.90088765639014,65.1893733823673,66.4145952964648,240.551353454711,234.296514644424,1615.63588902632,1782.4815077172,1425.98520617376,356.496301543441,1388.90660535787,393.574902359334,37.078600815893
"Non-dairy cattle",2011,78937.1571246066,20,6.07905846857382,4.86324677485906,66.4227012067327,67.6385129004475,154.487181992583,150.625504489371,4855.51882477846,4862.25743395029,3889.80594716023,972.451486790058,3792.57343942551,1069.68399452478,97.2325077347227
"Cattle",2012,95444.2795843382,20,6.08348966216156,4.86679172972925,66.195901857235,67.4125997896673,172.315165678413,167.964967337055,6386.99612278976,6566.27271725739,5253.01817380591,1313.25454345148,5120.3945081968,1445.87820906059,132.623665609111
"Dairy cattle",2012,18586.7148155314,20,6.12104243023662,4.8968339441893,65.1906625002034,66.4148709862507,242.780890478708,236.473362702817,1640.54764975756,1811.63299232576,1449.30639386061,362.326598465151,1411.65293473939,399.980057586367,37.6534591212162
"Non-dairy cattle",2012,76857.5647688068,20,6.07440815414287,4.8595265233143,66.4390021598103,67.6538837906389,155.274210307623,151.397359308315,4746.4484730322,4754.63972493163,3803.7117799453,950.927944986325,3708.74157345741,1045.89815147422,94.9702064878948
"Cattle",2013,94514.9760518977,20,6.07919408813677,4.86335527050942,66.2177137414369,67.4335525590642,173.1013292052,168.73640467979,6346.12796325711,6527.3796688559,5221.90373508472,1305.47593377118,5090.22006753634,1437.15960131955,131.683667548376
"Dairy cattle",2013,18505.3118069965,20,6.11625785333924,4.89300628267139,65.1949015130877,66.4181530837555,244.050629039719,237.715630978571,1639.4524390003,1811.71475260828,1449.37180208662,362.342950521656,1411.7494136821,399.965338926185,37.6223884045289
"Non-dairy cattle",2013,76009.6642449012,20,6.07017054437261,4.85613643549809,66.4667275924207,67.6807617012952,155.828013647646,151.942723198032,4706.67552425681,4715.66491624762,3772.5319329981,943.132983249523,3678.47065385425,1037.19426239337,94.0612791438461
"Cattle",2014,93482.2964865342,20,6.07447265480763,4.8595781238461,66.249660540907,67.4645550718685,173.33876199283,168.973909313588,6275.23486640749,6459.79232072915,5167.83385658332,1291.95846414583,5037.69457777409,1422.09774295506,130.139278809228
"Dairy cattle",2014,18516.5807545852,20,6.10928171563081,4.88742537250465,65.1919503254968,66.413806668623,245.891758302958,239.515543674704,1650.98472244309,1824.41071360962,1459.5285708877,364.882142721925,1421.68156256063,402.729151048993,37.8470083270684
"Non-dairy cattle",2014,74965.715731949,20,6.06587479404647,4.85269983523718,66.5109156550264,67.7240906138357,155.418124511461,151.550079547479,4624.2501439644,4635.38160711953,3708.30528569562,927.076321423906,3616.01301521346,1019.36859190607,92.2922704821599
"Cattle",2015,94961.506629302,20,6.0841453442135,4.8673162753708,66.1728185349661,67.3896476038088,173.616054682153,169.23129676635,6391.01168972081,6580.6924316468,5264.55394531744,1316.13848632936,5131.59228827629,1449.10014337051,132.961657041147
"Dairy cattle",2015,18812.1359575811,20,6.09858096323359,4.87886477058687,65.1849839045439,66.4047000971906,246.490649841053,240.108609038223,1679.05310985985,1854.79129137876,1483.83303310301,370.958258275752,1445.4142007134,409.377090665363,38.4188323896108
"Non-dairy cattle",2015,76149.3706717209,20,6.08057913184375,4.864463305475,66.4168557372067,67.6329715635755,155.612927671518,151.721583645877,4711.95857986096,4725.90114026804,3780.72091221443,945.180228053608,3686.1780875629,1039.72305270514,94.5428246515371
"Cattle",2016,98180.0073519939,20,6.08278774349092,4.86623019479274,66.185627293802,67.4021848425002,173.542583063845,169.16235812997,6604.01263134302,6798.61984467138,5438.8958757371,1359.72396893428,5301.61625248131,1497.00359219007,137.279623255797
"Dairy cattle",2016,18856.9768601127,20,6.09106362915002,4.87285090332002,65.1815322425204,66.3997449683504,249.260863208128,242.814237728051,1699.50198098195,1877.78988312458,1502.23190649966,375.557976624915,1463.3797322723,414.41015085228,38.8521742273654
"Non-dairy cattle",2016,79323.0304918812,20,6.08082036802124,4.86465629441699,66.4243246434867,67.6404887170909,155.54254136455,151.6535491413,4904.51065036107,4920.8299615468,3936.66396923744,984.16599230936,3838.23652020901,1082.59344133779,98.4274490284311
"Cattle",2017,100308.508229505,20,6.06965213438088,4.85572170750471,66.274151413189,67.4880818400652,173.834815180511,169.464417032986,6748.2358232211,6944.04175706783,5555.23340565426,1388.80835141357,5415.56439949735,1528.47735757048,139.669006156911
"Dairy cattle",2017,18923.0662188034,20,6.0894664017275,4.871573121382,65.1852518555902,66.4031451359357,250.995338437931,244.506141708364,1715.43197955844,1896.9858841976,1517.58870735808,379.39717683952,1478.35319112139,418.632693076211,39.2355162366907
"Non-dairy cattle",2017,81385.4420107013,20,6.06504508570223,4.85203606856178,66.5273332836193,67.7403423007597,155.894091938071,152.016339218053,5032.80384366266,5047.05587287023,4037.64469829618,1009.41117457405,3937.21120837596,1109.84466449427,100.43348992022
"Cattle",2018,100727.429337528,20,6.06186090984745,4.84948872787796,66.3244930381898,67.5368652201593,174.163891565165,169.794907773904,6778.82987190121,6977.99587174338,5582.39669739471,1395.59917434868,5442.35368234278,1535.64218940061,140.043015051931
"Dairy cattle",2018,19005.9191123963,20,6.08711819226108,4.86969455380886,65.1888161454926,66.4062397839448,253.298489469328,246.752812939786,1737.0607812619,1922.03329565769,1537.62663652615,384.406659131538,1497.89167163554,424.141624022145,39.7349648906074
"Non-dairy cattle",2018,81721.5102251316,20,6.05598683990883,4.84478947192706,66.5886166832492,67.799814051231,155.759608988703,151.89685722867,5041.76909063931,5055.9625760857,4044.77006086856,1011.19251521714,3944.46201070723,1111.50056537846,100.308050161324
"Cattle",2019,100581.185860223,20,6.05624763733413,4.8449981098673,66.3667707567126,67.5780202841794,174.946330107178,170.565456672715,6793.88178527845,6993.31869739939,5594.65495791951,1398.66373947988,5454.55024307646,1538.76845432293,140.104714843053
"Dairy cattle",2019,18882.1466860419,20,6.08682402554048,4.86945922043238,65.1860714528485,66.4034362579566,254.511374684738,247.934189385991,1732.19908164197,1918.56715726236,1534.85372580989,383.713431452472,1495.18941857164,423.37773869072,39.6643072382478
"Non-dairy cattle",2019,81699.0391741811,20,6.04918087310927,4.83934469848742,66.6396520252443,67.8494881998662,156.557388719606,152.684123247353,5061.68270363648,5074.75154013703,4059.80123210962,1014.95030802741,3959.36082450482,1115.39071563221,100.440407604805
"Cattle",2020,99851.3706829068,20,6.0506571538332,4.84052572306656,66.4011343531485,67.6112657839151,175.6762303462,171.28381279957,6761.01484334618,6965.48626952045,5572.38901561636,1393.09725390409,5433.05463824339,1532.43163127706,139.334377372967
"Dairy cattle",2020,18791.7124481271,20,6.08339361722834,4.86671489378267,65.19149892789,66.4081776513357,257.669853208438,251.015638830122,1743.40269977244,1931.98425091535,1545.58740073228,386.39685018307,1505.67326340952,426.310987505829,39.914137322759
"Non-dairy cattle",2020,81059.6582347797,20,6.04306800011498,4.83445440009198,66.6815589388615,67.8901725388845,156.668000889512,152.799925988814,5017.61214357374,5033.5020186051,4026.80161488408,1006.70040372102,3927.38137483387,1106.12064377123,99.4202400502077
"Cattle",2021,99961.2305633913,20,6.03570790686236,4.82856632548988,66.5243365440543,67.7314781254268,176.390845352467,172.001607042185,6774.31029824951,6986.38138363322,5589.10510690658,1397.27627672664,5450.01349038762,1536.3678932456,139.091616518956
"Dairy cattle",2021,18859.4659206171,20,6.08467611261459,4.86774089009167,65.2020159620676,66.4189511845905,260.117784292023,253.4008340229,1764.28422845022,1957.78319927982,1566.22655942386,391.556639855964,1525.78232014024,432.000879139576,40.4442392836122
"Non-dairy cattle",2021,81101.7646427742,20,6.0243208031212,4.81945664249696,66.8318299760648,68.036694136689,156.920919407905,153.072969003676,5010.02606979929,5028.5981843534,4022.87854748272,1005.71963687068,3924.23117024738,1104.36701410602,98.6473772353443
"Cattle",2022,98015.2850473235,20,6.02904622419714,4.82323697935771,66.5752063535481,67.7810155983875,176.621060526727,172.234991408993,6639.27939375694,6852.56070327076,5482.04856261661,1370.51214065415,5345.89488607137,1506.66581719938,136.153676545235
"Dairy cattle",2022,18626.1558140982,20,6.08340995565975,4.8667279645278,65.2102965286737,66.4269785198056,261.303036841057,254.558310876723,1748.14995735105,1941.96978608094,1553.57582886476,388.393957216188,1513.47509617836,428.494689902579,40.1007326863908
"Non-dairy cattle",2022,79389.1292332253,20,6.01629148884938,4.81303319107951,66.8954394045445,68.0986977023144,156.753105043265,152.920420379564,4891.12943640589,4910.59091718981,3928.47273375185,982.118183437962,3832.41978989301,1078.17112729681,96.0529438588437
"Cattle",1990,101088.450771948,30,6.2296122790063,4.36072859530441,65.3167707714529,67.1856544551547,155.777263847172,149.707268217841,6288.64083424356,6455.51769171236,4518.86238419865,1936.65530751371,4342.7498481486,2112.76784356376,176.112536050053
"Dairy cattle",1990,19512.3505454128,30,6.53676278883145,4.57573395218201,66.6397611542452,68.6007899908946,199.547879004794,191.680938091309,1546.96093902158,1669.34894367322,1168.54426057126,500.804683101967,1122.47577465924,546.873169013988,46.0684859120206
"Non-dairy cattle",1990,81576.1002265352,30,6.1561443343354,4.30930103403478,65.0003220561359,66.8471653564365,145.307682877107,139.667502183743,4741.67989522198,4786.16874803914,3350.3181236274,1435.85062441174,3220.27407348937,1565.89467454977,130.044050138032
"Cattle",1991,101143.694941027,30,6.21096523844984,4.34767566691489,65.3877886024258,67.2510781739608,156.479319704843,150.411378357116,6296.64485018056,6466.74396777503,4526.72077744252,1940.02319033251,4351.16139166935,2115.58257610567,175.559385773165
"Dairy cattle",1991,19411.0245340661,30,6.48859478784027,4.54201635148819,66.6401948292278,68.5867732655799,200.773366298765,192.913969074701,1531.83634605865,1658.5665732689,1160.99660128823,497.569971980669,1115.5486734404,543.017899828502,45.4479278478327
"Non-dairy cattle",1991,81732.6704069609,30,6.1450298668565,4.30152090679955,65.0903495505262,66.9338585105831,145.959746309448,140.317265108736,4764.80850412191,4808.17739450613,3365.72417615429,1442.45321835184,3235.61271822896,1572.56467627717,130.111457925333
"Cattle",1992,103348.090791999,30,6.20525081934016,4.34367557353811,65.4094945080481,67.2710697538501,157.76754909266,151.66027440423,6487.8899704977,6652.70899016617,4656.89629311632,1995.81269704985,4476.61523635304,2176.09375381312,180.281056763274
"Dairy cattle",1992,19076.825883357,30,6.44420700799858,4.51094490559901,66.6298436064301,68.5631057088297,203.303974739647,195.395542260933,1510.75086168457,1639.26499115531,1147.48549380872,491.779497346594,1102.84882814731,536.416163008008,44.6366656614139
"Non-dairy cattle",1992,84271.2649086419,30,6.15115734382713,4.30581014067899,65.1332391641656,66.9785863673137,147.459284889438,141.759745549361,4977.13910881313,5013.44399901085,3509.4107993076,1504.03319970326,3373.76640820574,1639.67759080512,135.64439110186
"Cattle",1993,104512.885166898,30,6.21274325645525,4.34892027951868,65.3906459822527,67.2544689591893,158.088326370047,151.960751932817,6586.5314305599,6746.61263357067,4722.62884349947,2023.9837900712,4539.57905045942,2207.03358311124,183.049793040042
"Dairy cattle",1993,18990.6367644308,30,6.41380335884158,4.48966235118911,66.6257129377613,68.5498539454138,203.979600752399,196.079884417823,1498.62131140788,1629.55716816461,1140.69001771523,488.867150449384,1096.51340626784,533.043761896775,44.1766114473908
"Non-dairy cattle",1993,85522.2484024669,30,6.16809686977153,4.31766780884007,65.1163932776063,66.9668223385378,147.897942712794,142.163881118083,5087.91011915202,5117.05546540605,3581.93882578424,1535.11663962182,3443.06564419159,1673.98982121447,138.873181592651
"Cattle",1994,106543.661997847,30,6.18558737552707,4.32991116286895,65.5629160718764,67.4185922845346,158.556696684988,152.464790645966,6705.50262826811,6867.42443663437,4807.19710564406,2060.22733099031,4622.50602016586,2244.91841646851,184.691085478199
"Dairy cattle",1994,18713.976504305,30,6.38492808591511,4.46944966014058,66.9240510155643,68.8395294413388,205.022188892918,197.174922470217,1474.79300944536,1606.7586687463,1124.73106812241,482.027600623892,1081.68175529874,525.076913447563,43.0493128236715
